PROFILE_ID,LATITUDE,LONGITUDE,TIME,PRES,TEMP,PSAL,SA,CT,SIGMA0,TEMP_GRADIENT,SA_GRADIENT,SIGMA0_GRADIENT
1,16.832,89.402,2020-01-01 14:03:00+00:00,630.0,9.13232,35.00528,35.17771122408348,9.051529126653234,27.119897740222996,-0.007040000000000113,-0.00015233183689815631,0.0010329939227631257
1,16.832,89.402,2020-01-01 14:03:00+00:00,640.0,9.0632,35.003679999999996,35.17618789798455,8.98163481434656,27.129968082368578,-0.006911999999999985,-0.0001523326098933353,0.0010070342145581889
1,16.832,89.402,2020-01-01 14:03:00+00:00,650.0,8.9992,35.00208,35.17466456415566,8.916842565589445,27.139170746685522,-0.0064000000000000055,-0.0001523333828885143,0.0009202664316944719
1,16.832,89.402,2020-01-01 14:03:00+00:00,660.0,8.9352,35.00048,35.17314122259681,8.85205875240639,27.148327507858085,-0.0064000000000000055,-0.00015233415588511434,0.0009156761172562256
1,16.832,89.402,2020-01-01 14:03:00+00:00,670.0,8.87092,34.99888,35.17161787330801,8.787004909451902,27.15748247404258,-0.006428000000000012,-0.00015233492888029333,0.0009154966184496515
1,16.832,89.402,2020-01-01 14:03:00+00:00,680.0,8.80652,34.99728,35.17009451628925,8.721840217107145,27.166609885339994,-0.006439999999999913,-0.00015233570187618285,0.0009127411297413345
1,16.832,89.402,2020-01-01 14:03:00+00:00,690.0,8.742600000000001,34.99568,35.16857115154053,8.657161321928715,27.175615648587836,-0.006391999999999953,-0.0001523364748713618,0.0009005763247841969
1,16.832,89.402,2020-01-01 14:03:00+00:00,700.0,8.6806,34.99408,35.16704777906185,8.594399868552978,27.18427660016914,-0.006200000000000117,-0.0001523372478679619,0.0008660951581305198
1,16.832,89.402,2020-01-01 14:03:00+00:00,710.0,8.618599999999999,34.99248,35.165522969699275,8.531646555729251,27.192893021729105,-0.006200000000000117,-0.0001524809362578594,0.0008616421559963783
1,16.832,89.402,2020-01-01 14:03:00+00:00,720.0,8.55156,34.9906,35.163713432917795,8.463895989023873,27.20202118166253,-0.0067039999999998654,-0.00018095367814794372,0.0009128159933425195
1,16.832,89.402,2020-01-01 14:03:00+00:00,730.0,8.48236,34.9886,35.161783293600756,8.394009308084499,27.211336010346713,-0.006920000000000037,-0.00019301393170394475,0.000931482868418243
1,16.832,89.402,2020-01-01 14:03:00+00:00,740.0,8.4134,34.9866,35.159853145165826,8.324370414956723,27.22056016202896,-0.0068960000000000575,-0.00019301484349298903,0.0009224151682246884
1,16.832,89.402,2020-01-01 14:03:00+00:00,750.0,8.3454,34.9846,35.157922987613006,8.255694837622363,27.229584688324167,-0.0067999999999999615,-0.0001930157552820333,0.0009024526295206669
1,16.832,89.402,2020-01-01 14:03:00+00:00,760.0,8.2774,34.9826,35.1559928209423,8.187028306996023,27.238556858348602,-0.0067999999999999615,-0.00019301666707036703,0.00089721700244354
1,16.832,89.402,2020-01-01 14:03:00+00:00,770.0,8.20772,34.980599999999995,35.15406264515369,8.116701404302153,27.247729411578803,-0.006967999999999997,-0.00019301757886154293,0.0009172553230200719
1,16.832,89.402,2020-01-01 14:03:00+00:00,780.0,8.137319999999999,34.9786,35.15213246024721,8.04566842449103,27.25695471991685,-0.007040000000000113,-0.00019301849064774502,0.0009225308338045579
1,16.832,89.402,2020-01-01 14:03:00+00:00,790.0,8.06716,34.9766,35.15020226622284,7.974883345033748,27.266088075987227,-0.007015999999999955,-0.00019301940243678927,0.0009133356070378795
1,16.832,89.402,2020-01-01 14:03:00+00:00,800.0,7.99796,34.9746,35.14827206308058,7.905061395802586,27.27502328737569,-0.006919999999999949,-0.00019302031422583355,0.000893521138846154
1,16.832,89.402,2020-01-01 14:03:00+00:00,810.0,7.9287600000000005,34.9726,35.146341358697754,7.835248712870282,27.283903603066392,-0.006919999999999949,-0.00019307043828291625,0.0008880315690703355
1,16.832,89.402,2020-01-01 14:03:00+00:00,820.0,7.86223076923077,34.970653846153844,35.14446279065178,7.76809726434662,27.292378465038155,-0.006652923076923045,-0.00018785680459743048,0.0008474861971762948
1,16.832,89.402,2020-01-01 14:03:00+00:00,830.0,7.796846153846154,34.96873076923077,35.14260740567678,7.702091098351739,27.30065381532654,-0.006538461538461604,-0.00018553849750020391,0.0008275350288386108
1,16.832,89.402,2020-01-01 14:03:00+00:00,840.0,7.731791666666667,34.966791666666666,35.14073590684374,7.636421702385508,27.308819619922133,-0.006505448717948692,-0.0001871498833040164,0.0008165804595591907
1,16.832,89.402,2020-01-01 14:03:00+00:00,850.0,7.669708333333333,34.964708333333334,35.13871945087149,7.573713762687979,27.316394016562526,-0.006208333333333371,-0.00020164559722459784,0.0007574396640393389
1,16.832,89.402,2020-01-01 14:03:00+00:00,860.0,7.6076250000000005,34.962625,35.13670298569462,7.511013907737143,27.32392393017153,-0.006208333333333283,-0.0002016465176872373,0.0007529913609005234
1,16.832,89.402,2020-01-01 14:03:00+00:00,870.0,7.54028,34.96032,35.134463740484264,7.443101581607833,27.331987860414074,-0.006734500000000043,-0.0002239245210354568,0.0008063930242542483
1,16.832,89.402,2020-01-01 14:03:00+00:00,880.0,7.47068,34.95792,35.13212901166767,7.372960974844408,27.340245673173058,-0.006960000000000033,-0.00023347288165922463,0.0008257812758984074
1,16.832,89.402,2020-01-01 14:03:00+00:00,890.0,7.40372,34.955600000000004,35.12987467109542,7.305449110698735,27.348136985785686,-0.006695999999999991,-0.00022543405722501574,0.0007891312612628099
1,16.832,89.402,2020-01-01 14:03:00+00:00,900.0,7.34732,34.9536,35.12794191637208,7.248423106200052,27.354740930738444,-0.005640000000000001,-0.00019327547233416453,0.0006603944952757957
1,16.832,89.402,2020-01-01 14:03:00+00:00,910.0,7.29092,34.9516,35.12600874341322,7.191404287821494,27.361307396477514,-0.005640000000000001,-0.00019331729588571988,0.0006566465739069827
1,16.832,89.402,2020-01-01 14:03:00+00:00,920.0,7.23928,34.94988,35.12435327507204,7.1391123672611645,27.367389483484885,-0.005163999999999991,-0.00016554683411840188,0.0006082087007371229
1,16.832,89.402,2020-01-01 14:03:00+00:00,930.0,7.18968,34.948280000000004,35.122818398837396,7.0888494470810945,27.373250944692927,-0.004959999999999987,-0.00015348762346434341,0.0005861461208041874
1,16.832,89.402,2020-01-01 14:03:00+00:00,940.0,7.1394400000000005,34.946600000000004,35.12120311620574,7.037958857344742,27.37910905304284,-0.005023999999999962,-0.00016152826316542245,0.0005858108349912072
1,16.832,89.402,2020-01-01 14:03:00+00:00,950.0,7.08664,34.9446,35.11926622706493,6.984539474093993,27.38503843587432,-0.00528000000000004,-0.00019368891408149124,0.0005929382831482144
1,16.832,89.402,2020-01-01 14:03:00+00:00,960.0,7.03384,34.9426,35.11732932955617,6.931126691951901,27.390934938135842,-0.00528000000000004,-0.00019368975087559194,0.0005896502261521164
1,16.832,89.402,2020-01-01 14:03:00+00:00,970.0,6.97628,34.940599999999996,35.115392423679516,6.8729982636899685,27.397449433617794,-0.005755999999999961,-0.00019369058766542934,0.0006514495481951599
1,16.832,89.402,2020-01-01 14:03:00+00:00,980.0,6.9166799999999995,34.9386,35.113455509434935,6.812853555049134,27.404202567384573,-0.005960000000000054,-0.00019369142445810895,0.0006753133766778773
1,16.832,89.402,2020-01-01 14:03:00+00:00,990.0,6.857,34.936519999999994,35.11143818628295,6.752638453084454,27.41086176688259,-0.005967999999999929,-0.00020173231519819977,0.0006659199498017188
1,16.832,89.402,2020-01-01 14:03:00+00:00,1000.0,6.797,34.93412,35.10909925160109,6.692118665922144,27.417269789503052,-0.0060000000000000496,-0.00023389346818660783,0.0006408022620462362
1,16.832,89.402,2020-01-01 14:03:00+00:00,1010.0,6.737,34.93172,35.10676030687768,6.631606601438532,27.42363538370546,-0.005999999999999961,-0.00023389447234052342,0.000636559420240701
1,16.832,89.402,2020-01-01 14:03:00+00:00,1020.0,6.67644,34.9296,35.10469641804518,6.570542703633474,27.430249139931675,-0.006055999999999973,-0.0002063888832502414,0.0006613756226215628
1,16.832,89.402,2020-01-01 14:03:00+00:00,1030.0,6.61564,34.9276,35.102753122881786,6.509246836322581,27.436946227942826,-0.006080000000000041,-0.00019432951633930885,0.0006697088011151208
1,16.832,89.402,2020-01-01 14:03:00+00:00,1040.0,6.555400000000001,34.92552,35.10072941874353,6.4485153431354165,27.443462721493006,-0.006023999999999941,-0.00020237041382529242,0.0006516493550179803
1,16.832,89.402,2020-01-01 14:03:00+00:00,1050.0,6.4974,34.923120000000004,35.09838410071524,6.390017303777524,27.44938967268581,-0.005800000000000072,-0.00023453180282899665,0.0005926951192805063
1,16.832,89.402,2020-01-01 14:03:00+00:00,1060.0,6.4394,34.92072,35.096038773516376,6.331526668149085,27.455276652342718,-0.005799999999999983,-0.0002345327198867153,0.0005886979656906987
1,16.832,89.402,2020-01-01 14:03:00+00:00,1070.0,6.38812,34.91888,35.09425624968557,6.279696163184036,27.460692532812573,-0.005128000000000021,-0.0001782523830804905,0.0005415880469854528
1,16.832,89.402,2020-01-01 14:03:00+00:00,1080.0,6.33972,34.91728,35.09271492465622,6.230722988272988,27.46589379139982,-0.00484,-0.00015413250293505598,0.0005201258587248958
1,16.832,89.402,2020-01-01 14:03:00+00:00,1090.0,6.29268,34.915679999999995,35.09117359351315,6.183103637258319,27.47089164534873,-0.004703999999999997,-0.0001541331143073421,0.0004997853948907505
1,16.832,89.402,2020-01-01 14:03:00+00:00,1100.0,6.25108,34.91408,35.089632256256365,6.140881104048029,27.475164421080535,-0.004159999999999986,-0.00015413372567820715,0.00042727757318061776
1,16.832,89.402,2020-01-01 14:03:00+00:00,1110.0,6.20948,34.91248,35.08809091288587,6.098663428808688,27.479416156799516,-0.004159999999999986,-0.00015413433704978275,0.00042517357189808536
1,16.832,89.402,2020-01-01 14:03:00+00:00,1120.0,6.1598461538461535,34.91065384615384,35.086323331432695,6.048493613349997,27.484492475283332,-0.0049633846153846585,-0.0001767581453172795,0.0005076318483816066
1,16.832,89.402,2020-01-01 14:03:00+00:00,1130.0,6.106769230769231,34.908730769230765,35.0844584496683,5.99492005462857,27.48989907482178,-0.0053076923076922355,-0.00018648817643978076,0.0005406599538446244
1,16.832,89.402,2020-01-01 14:03:00+00:00,1140.0,6.0536666666666665,34.90679166666666,35.08257745408198,5.941327995898498,27.495262427467196,-0.005310256410256464,-0.00018809955863190452,0.0005363352645417763
1,16.832,89.402,2020-01-01 14:03:00+00:00,1150.0,6.000333333333334,34.90470833333333,35.08055149357948,5.887516127787815,27.50050679706783,-0.0053333333333332785,-0.0002025960502500368,0.0005244369600632126
1,16.832,89.402,2020-01-01 14:03:00+00:00,1160.0,5.947,34.902625,35.078525524975845,5.833710950089953,27.505716927723597,-0.005333333333333368,-0.00020259686036325775,0.0005210130655768808
1,16.832,89.402,2020-01-01 14:03:00+00:00,1170.0,5.88732,34.90032,35.07627676402872,5.773629686751777,27.511505908561958,-0.0059680000000000176,-0.0002248760947125561,0.0005788980838360658
1,16.832,89.402,2020-01-01 14:03:00+00:00,1180.0,5.8249200000000005,34.89792,35.07393251497279,5.710863733557772,27.517512906922548,-0.006239999999999935,-0.00023442490559304473,0.0006006998360589932
1,16.832,89.402,2020-01-01 14:03:00+00:00,1190.0,5.76564,34.89568,35.0717490638777,5.651193277883358,27.523216843864247,-0.005928000000000022,-0.00021834510950924368,0.0005703936941699794
1,16.832,89.402,2020-01-01 14:03:00+00:00,1200.0,5.71884,34.89408,35.07020883448999,5.603878886019055,27.52786047929294,-0.0046800000000000175,-0.00015402293877073703,0.0004643635428692505
1,16.832,89.402,2020-01-01 14:03:00+00:00,1210.0,5.67204,34.892480000000006,35.06866859888061,5.556570181083653,27.53247746811485,-0.0046800000000000175,-0.0001540235609375884,0.00046169888219083077
1,16.832,89.402,2020-01-01 14:03:00+00:00,1220.0,5.6288800000000005,34.89088,35.06712371475222,5.512870956235687,27.536623091039246,-0.004315999999999942,-0.00015448841283927095,0.0004145622924397685
1,16.832,89.402,2020-01-01 14:03:00+00:00,1230.0,5.587280000000001,34.88928,35.065576835363146,5.470721192414367,27.5405560376862,-0.004159999999999986,-0.0001546879389074718,0.00039329466469553156
1,16.832,89.402,2020-01-01 14:03:00+00:00,1240.0,5.54568,34.887679999999996,35.06402995036064,5.428576281231409,27.544467687057477,-0.004160000000000075,-0.0001546885002504439,0.00039116493712754163
1,16.832,89.402,2020-01-01 14:03:00+00:00,1250.0,5.50408,34.88608,35.062483059744714,5.386436222093559,27.548358022933144,-0.004159999999999986,-0.00015468906159270545,0.0003890335875667006
1,16.832,89.402,2020-01-01 14:03:00+00:00,1260.0,5.46248,34.88448,35.06093616351536,5.34430101442028,27.55222702904757,-0.004159999999999986,-0.00015468962293567755,0.0003869006114427975
1,16.832,89.402,2020-01-01 14:03:00+00:00,1270.0,5.41892,34.8826,35.05910784485741,5.300234919150295,27.556085494477202,-0.0043560000000000265,-0.00018283186579495236,0.00038584654296300867
1,16.832,89.402,2020-01-01 14:03:00+00:00,1280.0,5.37452,34.8806,35.05715891218667,5.255344421715188,27.55992472422713,-0.004439999999999955,-0.00019489326707358145,0.00038392297499285634
1,16.832,89.402,2020-01-01 14:03:00+00:00,1290.0,5.3306000000000004,34.878679999999996,35.05529037758416,5.210933013633155,27.563746563678933,-0.004391999999999996,-0.0001868534602515126,0.0003821839451802589
1,16.832,89.402,2020-01-01 14:03:00+00:00,1300.0,5.288600000000001,34.87708,35.053743457146886,5.168421969351141,27.567573339426872,-0.0041999999999999815,-0.00015469204372706714,0.0003826775747938882
1,16.832,89.402,2020-01-01 14:03:00+00:00,1310.0,5.2466,34.87548,35.05219653109618,5.1259158379242535,27.571378302601488,-0.00420000000000007,-0.00015469260507074977,0.0003804963174616205
1,16.832,89.402,2020-01-01 14:03:00+00:00,1320.0,5.2032,34.87388,35.050651359045276,5.082029660968623,27.575325431656665,-0.0043400000000000105,-0.00015451720509034316,0.00039471290551773563
1,16.832,89.402,2020-01-01 14:03:00+00:00,1330.0,5.159199999999999,34.87228,35.04910735424115,5.037555109646603,27.5793195893159,-0.004400000000000048,-0.00015440048041241993,0.00039941576592354976
1,16.832,89.402,2020-01-01 14:03:00+00:00,1340.0,5.116639999999999,34.87068,35.047563343554486,4.994510062453296,27.58312408795905,-0.004255999999999993,-0.00015440106866648762,0.00038044986431486907
1,16.832,89.402,2020-01-01 14:03:00+00:00,1350.0,5.07984,34.86908,35.04601932698531,4.957166645721327,27.58624583961796,-0.00367999999999995,-0.00015440165691771313,0.00031217516589094886
1,16.832,89.402,2020-01-01 14:03:00+00:00,1360.0,5.04304,34.86748,35.04447530453359,4.919827315008249,27.589350599322188,-0.00367999999999995,-0.00015440224517178082,0.00031047597042288544
1,16.832,89.402,2020-01-01 14:03:00+00:00,1370.0,5.00708,34.86616,35.04321269805812,4.883318861002735,27.592564953691635,-0.0035960000000000215,-0.0001262606475471273,0.0003214354369447392
1,16.832,89.402,2020-01-01 14:03:00+00:00,1380.0,4.97148,34.864959999999996,35.04207069631819,4.847168693258402,27.59581750487041,-0.003560000000000052,-0.0001142001739928844,0.00032525511787753205
1,16.832,89.402,2020-01-01 14:03:00+00:00,1390.0,4.933319999999999,34.8636,35.04076787708739,4.808493598294127,27.59921624415597,-0.0038160000000000416,-0.00013028192308013332,0.00033987392855578947
1,16.832,89.402,2020-01-01 14:03:00+00:00,1400.0,4.88492,34.8616,35.038821799364015,4.759708218883502,27.60323959451921,-0.004839999999999911,-0.00019460777233746285,0.0004023350363240752
