PROFILE_ID,LATITUDE,LONGITUDE,TIME,PRES,TEMP,PSAL,REGION,MACRO_REGION,PLATFORM_NUMBER,CYCLE_NUMBER,SA,CT,SIGMA0
1,11.415,66.628,2020-01-01 01:51:52+00:00,310.0,12.76856,35.4068081,arabian_sea,Indian Ocean,2901857,234,35.57734285661595,12.706095194851393,26.76880197485798
1,11.415,66.628,2020-01-01 01:51:52+00:00,320.0,12.524289999999999,35.384252000000004,arabian_sea,Indian Ocean,2901857,234,35.55474964958258,12.461634076606,26.799822172741415
1,11.415,66.628,2020-01-01 01:51:52+00:00,330.0,12.47263,35.4042889,arabian_sea,Indian Ocean,2901857,234,35.57495467017935,12.408306669538172,26.825807859385122
1,11.415,66.628,2020-01-01 01:51:52+00:00,340.0,12.226270000000001,35.3715828,arabian_sea,Indian Ocean,2901857,234,35.54216241843297,12.162041095088732,26.848617366461667
1,11.415,66.628,2020-01-01 01:51:52+00:00,350.0,12.06383,35.347752899999996,arabian_sea,Indian Ocean,2901857,234,35.51828905790774,11.999268662597968,26.861657177332972
1,11.415,66.628,2020-01-01 01:51:52+00:00,360.0,11.99791,35.356373000000005,arabian_sea,Indian Ocean,2901857,234,35.52703293151769,11.932027069049592,26.881271558383332
1,11.415,66.628,2020-01-01 01:51:52+00:00,370.0,11.960930000000001,35.3643285,arabian_sea,Indian Ocean,2901857,234,35.53511362634107,11.893655624689957,26.894823410527124
1,11.415,66.628,2020-01-01 01:51:52+00:00,380.0,11.88086,35.370565,arabian_sea,Indian Ocean,2901857,234,35.541467054420735,11.812380281536589,26.91520538883151
1,11.415,66.628,2020-01-01 01:51:52+00:00,390.0,11.853779999999999,35.381887,arabian_sea,Indian Ocean,2901857,234,35.552930597505934,11.783815881711229,26.929456064750184
1,11.415,66.628,2020-01-01 01:51:52+00:00,400.0,11.778880000000001,35.3765598,arabian_sea,Indian Ocean,2901857,234,35.547664469516,11.707960529673551,26.939787684134217
1,11.415,66.628,2020-01-01 01:51:52+00:00,410.0,11.719880000000002,35.3864767,arabian_sea,Indian Ocean,2901857,234,35.55770625537101,11.64763205304344,26.958916304185777
1,11.415,66.628,2020-01-01 01:51:52+00:00,420.0,11.68287,35.3925068,arabian_sea,Indian Ocean,2901857,234,35.56383584844133,11.609304379114523,26.9708594582321
1,11.415,66.628,2020-01-01 01:51:52+00:00,430.0,11.62683,35.3976889,arabian_sea,Indian Ocean,2901857,234,35.56911335876457,11.552041378600723,26.985690387406066
1,11.415,66.628,2020-01-01 01:51:52+00:00,440.0,11.567919999999999,35.403330000000004,arabian_sea,Indian Ocean,2901857,234,35.574852113442354,11.491917664277738,27.001381247385552
1,11.415,66.628,2020-01-01 01:51:52+00:00,450.0,11.536940000000001,35.4082841,arabian_sea,Indian Ocean,2901857,234,35.57990056079088,11.459636646872386,27.01130705703099
1,11.415,66.628,2020-01-01 01:51:52+00:00,460.0,11.50596,35.4141709,arabian_sea,Indian Ocean,2901857,234,35.585886250276594,11.427339582788699,27.021948357454676
1,11.415,66.628,2020-01-01 01:51:52+00:00,470.0,11.53491,35.4373602,arabian_sea,Indian Ocean,2901857,234,35.609258393459136,11.454363194629439,27.034905140122646
1,11.415,66.628,2020-01-01 01:51:52+00:00,480.0,11.407589999999999,35.4235161,arabian_sea,Indian Ocean,2901857,234,35.59541751500544,11.32655067610824,27.04804714961415
1,11.415,66.628,2020-01-01 01:51:52+00:00,490.0,11.30392,35.412310999999995,arabian_sea,Indian Ocean,2901857,234,35.58422839318976,11.22224728063592,27.058727042957116
1,11.415,66.628,2020-01-01 01:51:52+00:00,500.0,11.3057,35.4250059,arabian_sea,Indian Ocean,2901857,234,35.59705530250547,11.222448420382108,27.06857728867135
1,11.415,66.628,2020-01-01 01:51:52+00:00,510.0,11.17587,35.4084969,arabian_sea,Indian Ocean,2901857,234,35.58054089385035,11.092231534504863,27.0797921485198
1,11.415,66.628,2020-01-01 01:51:52+00:00,520.0,11.15307,35.417774800000004,arabian_sea,Indian Ocean,2901857,234,35.58994309016843,11.068042861961139,27.091472610965184
1,11.415,66.628,2020-01-01 01:51:52+00:00,530.0,11.09367,35.4162383,arabian_sea,Indian Ocean,2901857,234,35.58847833424347,11.007649230547674,27.10137767377796
1,11.415,66.628,2020-01-01 01:51:52+00:00,540.0,10.97494,35.4022731,arabian_sea,Indian Ocean,2901857,234,35.57452439906507,10.888466578043033,27.112279177316395
1,11.415,66.628,2020-01-01 01:51:52+00:00,550.0,10.92396,35.4032021,arabian_sea,Indian Ocean,2901857,234,35.57553710310719,10.836421536607698,27.122477057398328
1,11.415,66.628,2020-01-01 01:51:52+00:00,560.0,10.88198,35.403142700000004,arabian_sea,Indian Ocean,2901857,234,35.57555659778042,10.793359803625094,27.130262667012857
1,11.415,66.628,2020-01-01 01:51:52+00:00,570.0,10.85171,35.4061465,arabian_sea,Indian Ocean,2901857,234,35.578654216874476,10.761893077585958,27.13832049482835
1,11.415,66.628,2020-01-01 01:51:52+00:00,580.0,10.78083,35.4046875,arabian_sea,Indian Ocean,2901857,234,35.57726729553132,10.690113404790996,27.15013887180976
1,11.415,66.628,2020-01-01 01:51:52+00:00,590.0,10.712919999999999,35.4013008,arabian_sea,Indian Ocean,2901857,234,35.573943266795716,10.621337239691842,27.15987271954168
1,11.415,66.628,2020-01-01 01:51:52+00:00,600.0,10.668940000000001,35.401252,arabian_sea,Indian Ocean,2901857,234,35.57397340840202,10.576309103559417,27.16792349475213
1,11.415,66.628,2020-01-01 01:51:52+00:00,610.0,10.61585,35.3976107,arabian_sea,Indian Ocean,2901857,234,35.57039577407061,10.522296384350545,27.174761667938583
1,11.415,66.628,2020-01-01 01:51:52+00:00,620.0,10.53673,35.3920324,arabian_sea,Indian Ocean,2901857,234,35.56487505297444,10.442436895341867,27.18463779729177
1,11.415,66.628,2020-01-01 01:51:52+00:00,630.0,10.4529,35.3843842,arabian_sea,Indian Ocean,2901857,234,35.55727429149648,10.35794421592598,27.193653939542173
1,11.415,66.628,2020-01-01 01:51:52+00:00,640.0,10.47342,35.398264,arabian_sea,Indian Ocean,2901857,234,35.57130673196988,10.376812838839514,27.201181852257605
1,11.415,66.628,2020-01-01 01:51:52+00:00,650.0,10.31203,35.3758913,arabian_sea,Indian Ocean,2901857,234,35.54890943346812,10.215497216938363,27.212124253074535
1,11.415,66.628,2020-01-01 01:51:52+00:00,660.0,10.32424,35.3912547,arabian_sea,Indian Ocean,2901857,234,35.56443277972755,10.226079706460713,27.222284104659593
1,11.415,66.628,2020-01-01 01:51:52+00:00,670.0,10.350980000000002,35.4090995,arabian_sea,Indian Ocean,2901857,234,35.58244974766017,10.251056206709531,27.231855650944908
1,11.415,66.628,2020-01-01 01:51:52+00:00,680.0,10.231969999999999,35.3922527,arabian_sea,Indian Ocean,2901857,234,35.565605280356706,10.131808693795179,27.239594787340593
1,11.415,66.628,2020-01-01 01:51:52+00:00,690.0,10.067969999999999,35.3682818,arabian_sea,Indian Ocean,2901857,234,35.54160172113511,9.967987461453687,27.249306003780703
1,11.415,66.628,2020-01-01 01:51:52+00:00,700.0,10.00957,35.360649099999996,arabian_sea,Indian Ocean,2901857,234,35.53401635044986,9.908840787358809,27.253576759216458
1,11.415,66.628,2020-01-01 01:51:52+00:00,710.0,9.89982,35.3457158,arabian_sea,Indian Ocean,2901857,234,35.519093700618406,9.79880030697713,27.260793340723012
1,11.415,66.628,2020-01-01 01:51:52+00:00,720.0,9.824829999999999,35.3367292,arabian_sea,Indian Ocean,2901857,234,35.51014492419256,9.723207077814463,27.26668293105513
1,11.415,66.628,2020-01-01 01:51:52+00:00,730.0,9.71484,35.3256503,arabian_sea,Indian Ocean,2901857,234,35.49909353325299,9.612877973141417,27.276724356349632
1,11.415,66.628,2020-01-01 01:51:52+00:00,740.0,9.66683,35.323690899999995,arabian_sea,Indian Ocean,2901857,234,35.49720638736381,9.56398301172924,27.283465771312876
1,11.415,66.628,2020-01-01 01:51:52+00:00,750.0,9.58186,35.3155725,arabian_sea,Indian Ocean,2901857,234,35.48912996414593,9.47848390360512,27.291490290863294
1,11.415,66.628,2020-01-01 01:51:52+00:00,760.0,9.48994,35.307289600000004,arabian_sea,Indian Ocean,2901857,234,35.480888194481565,9.386092823088221,27.30044933937006
1,11.415,66.628,2020-01-01 01:51:52+00:00,770.0,9.427710000000001,35.3021672,arabian_sea,Indian Ocean,2901857,234,35.47582243326666,9.323152225614116,27.306925477946606
1,11.415,66.628,2020-01-01 01:51:52+00:00,780.0,9.309640000000002,35.2894323,arabian_sea,Indian Ocean,2901857,234,35.46310668393886,9.204886504162445,27.316497370668685
1,11.415,66.628,2020-01-01 01:51:52+00:00,790.0,9.23895,35.284211199999994,arabian_sea,Indian Ocean,2901857,234,35.45794167161428,9.133562627592097,27.324139228553577
1,11.415,66.628,2020-01-01 01:51:52+00:00,800.0,9.18093,35.2783413,arabian_sea,Indian Ocean,2901857,234,35.452124639056606,9.074844890383753,27.329174241169767
1,11.415,66.628,2020-01-01 01:51:52+00:00,810.0,9.10588,35.2724945,arabian_sea,Indian Ocean,2901857,234,35.44632992052798,8.99921882683408,27.336921602445727
1,11.415,66.628,2020-01-01 01:51:52+00:00,820.0,9.068790000000002,35.2728556,arabian_sea,Indian Ocean,2901857,234,35.44677019370479,8.961188423666856,27.34339927139513
1,11.415,66.628,2020-01-01 01:51:52+00:00,830.0,8.98591,35.2633864,arabian_sea,Indian Ocean,2901857,234,35.43733167810719,8.877869452035352,27.349456204495027
1,11.415,66.628,2020-01-01 01:51:52+00:00,840.0,8.976750000000001,35.267007400000004,arabian_sea,Indian Ocean,2901857,234,35.44104792029092,8.867525832751143,27.354000346752855
1,11.415,66.628,2020-01-01 01:51:52+00:00,850.0,8.86584,35.256693500000004,arabian_sea,Indian Ocean,2901857,234,35.43076047991195,8.756406291369775,27.363735057988833
1,11.415,66.628,2020-01-01 01:51:52+00:00,860.0,8.777650000000001,35.2503789,arabian_sea,Indian Ocean,2901857,234,35.42449204812317,8.66778615791095,27.3729064530055
1,11.415,66.628,2020-01-01 01:51:52+00:00,870.0,8.67044,35.2422095,arabian_sea,Indian Ocean,2901857,234,35.41635962309076,8.560328524780966,27.3834989659681
1,11.415,66.628,2020-01-01 01:51:52+00:00,880.0,8.568400000000002,35.2332526,arabian_sea,Indian Ocean,2901857,234,35.40743576903299,8.45803125540655,27.39254554862373
1,11.415,66.628,2020-01-01 01:51:52+00:00,890.0,8.49297,35.2271252,arabian_sea,Indian Ocean,2901857,234,35.40135537012054,8.382110095627574,27.399607006021597
1,11.415,66.628,2020-01-01 01:51:52+00:00,900.0,8.46593,35.230299900000006,arabian_sea,Indian Ocean,2901857,234,35.4046230720734,8.354062147534924,27.406491160144697
1,11.415,66.628,2020-01-01 01:51:52+00:00,910.0,8.39186,35.222589,arabian_sea,Indian Ocean,2901857,234,35.396951112274756,8.27953465306822,27.41201319335778
1,11.415,66.628,2020-01-01 01:51:52+00:00,920.0,8.34496,35.2281789,arabian_sea,Indian Ocean,2901857,234,35.40264409191075,8.231745266172359,27.423784458610726
1,11.415,66.628,2020-01-01 01:51:52+00:00,930.0,8.295589999999999,35.2245993,arabian_sea,Indian Ocean,2901857,234,35.3991221645165,8.181671946774683,27.428705761866922
1,11.415,66.628,2020-01-01 01:51:52+00:00,940.0,8.215959999999999,35.2162195,arabian_sea,Indian Ocean,2901857,234,35.39077622857896,8.101664152193246,27.434393949443574
1,11.415,66.628,2020-01-01 01:51:52+00:00,950.0,8.189309999999999,35.2169413,arabian_sea,Indian Ocean,2901857,234,35.391576990277244,8.07407088663305,27.43920521068685
1,11.415,66.628,2020-01-01 01:51:52+00:00,960.0,8.21168,35.2292627,arabian_sea,Indian Ocean,2901857,234,35.40403490062475,8.094908464502625,27.445748242276295
1,11.415,66.628,2020-01-01 01:51:52+00:00,970.0,8.159930000000001,35.229312,arabian_sea,Indian Ocean,2901857,234,35.404159855624144,8.042430427085796,27.45380054941802
1,11.415,66.628,2020-01-01 01:51:52+00:00,980.0,8.12877,35.2279194,arabian_sea,Indian Ocean,2901857,234,35.40283575140278,8.010406911680732,27.457608651221335
1,11.415,66.628,2020-01-01 01:51:52+00:00,990.0,8.05786,35.223586600000004,arabian_sea,Indian Ocean,2901857,234,35.39855683602065,7.939013079780264,27.465023919691475
1,11.415,66.628,2020-01-01 01:51:52+00:00,1000.0,8.00995,35.2232047,arabian_sea,Indian Ocean,2901857,234,35.39824843631346,7.890370074025473,27.472076174241238
1,11.415,66.628,2020-01-01 01:51:52+00:00,1010.0,7.98899,35.2240591,arabian_sea,Indian Ocean,2901857,234,35.399182481481475,7.868436686514707,27.476084329538025
1,11.415,66.628,2020-01-01 01:51:52+00:00,1020.0,7.96479,35.2258468,arabian_sea,Indian Ocean,2901857,234,35.40105169452794,7.843276401366383,27.481297927080732
1,11.415,66.628,2020-01-01 01:51:52+00:00,1030.0,7.90496,35.222217699999995,arabian_sea,Indian Ocean,2901857,234,35.397477161916854,7.782884384865664,27.487498962482505
1,11.415,66.628,2020-01-01 01:51:52+00:00,1040.0,7.859850000000001,35.2206143,arabian_sea,Indian Ocean,2901857,234,35.3959383980392,7.737058884019113,27.493092682795123
1,11.415,66.628,2020-01-01 01:51:52+00:00,1050.0,7.830970000000001,35.223164000000004,arabian_sea,Indian Ocean,2901857,234,35.3985734097585,7.7072573583691115,27.499554069775286
1,11.415,66.628,2020-01-01 01:51:52+00:00,1060.0,7.77287,35.220537500000006,arabian_sea,Indian Ocean,2901857,234,35.39600644412959,7.648582474664321,27.506198469883884
1,11.415,66.628,2020-01-01 01:51:52+00:00,1070.0,7.70298,35.2141332,arabian_sea,Indian Ocean,2901857,234,35.38964283885798,7.578292851112262,27.511541769599262
1,11.415,66.628,2020-01-01 01:51:52+00:00,1080.0,7.660889999999999,35.211456000000005,arabian_sea,Indian Ocean,2901857,234,35.387024890983376,7.535501674997356,27.5157477157029
1,11.415,66.628,2020-01-01 01:51:52+00:00,1090.0,7.6099000000000006,35.2064209,arabian_sea,Indian Ocean,2901857,234,35.38203727041278,7.483934833876327,27.519358296195378
1,11.415,66.628,2020-01-01 01:51:52+00:00,1100.0,7.55393,35.1992912,arabian_sea,Indian Ocean,2901857,234,35.374944576496056,7.427474077250671,27.522002788437476
1,11.415,66.628,2020-01-01 01:51:52+00:00,1110.0,7.48386,35.191591100000004,arabian_sea,Indian Ocean,2901857,234,35.36727860556429,7.357057872723773,27.526170759704883
1,11.415,66.628,2020-01-01 01:51:52+00:00,1120.0,7.4189,35.18541999999999,arabian_sea,Indian Ocean,2901857,234,35.36114582915833,7.2916877957496355,27.53075765255926
1,11.415,66.628,2020-01-01 01:51:52+00:00,1130.0,7.37296,35.1802007,arabian_sea,Indian Ocean,2901857,234,35.35596920508156,7.2451534656984835,27.53335956670594
1,11.415,66.628,2020-01-01 01:51:52+00:00,1140.0,7.334,35.180027200000005,arabian_sea,Indian Ocean,2901857,234,35.35586358046329,7.205455694342578,27.53892774248675
1,11.415,66.628,2020-01-01 01:51:52+00:00,1150.0,7.34393,35.1883128,arabian_sea,Indian Ocean,2901857,234,35.36425935186603,7.214051649698626,27.544265961532346
